,min_variance,utility_ra2,utility_ra10,utility_ra50,max_sharpe,risk_parity,equal_weight,buy_and_hold_equal,nifty50
2024-08-23,1.0,0.9944970245034288,1.0164274847777146,1.011862124011638,1.0142368366531185,1.0090570431117536,1.0071916769722633,1.007166390257913,0.9924932730502427
2024-08-26,1.0,1.0112277061067856,1.0276374325137225,1.0182891755331624,1.0231443356013614,1.015667608425936,1.0143639778578009,1.0143481546850805,0.9999879739935267
2024-08-27,1.0,1.0114813833781207,1.0316073540428352,1.020406651429801,1.026999973509928,1.0144109514755049,1.0134144797181763,1.013431098300835,1.0002738649655958
2024-08-28,1.0,1.0153376557696356,1.0371396700534452,1.0209565408834549,1.030698838746039,1.0142558156213795,1.0136896464105936,1.0136913365972227,1.0016572461647777
2024-08-29,1.0,1.0183099971788558,1.041105168685105,1.021530105283951,1.032939937974816,1.0161857168791306,1.0158159055702027,1.0158194695277865,1.005639494217404
2024-08-30,1.0,1.0306838803744087,1.055263967576481,1.0271181078534934,1.0433290580749925,1.019595165808267,1.0197120320288044,1.0197110470487445,1.0089960775696158
2024-09-02,1.0,1.023157624266891,1.0545996042151302,1.025516733431998,1.0425235753576598,1.0193452571022283,1.0195006753704068,1.0194943477602345,1.0107072845816212
2024-09-03,1.0,1.0299159754537197,1.0617001932409,1.0281299618704616,1.047104663583469,1.0205298624648416,1.0205176496855324,1.0205894017172863,1.0107532801518337
2024-09-04,1.0,1.030618009767921,1.0643636436029087,1.027288131113938,1.0487172288369064,1.0188228202184884,1.0184020814831094,1.018589959340642,1.0075086792235355
2024-09-05,1.0,1.0340755638262094,1.06738790267416,1.0305693638325453,1.0521537516358943,1.0202067667337302,1.0189923274300257,1.0192364931590734,1.0053656292518083
2024-09-06,1.0,1.024230121761141,1.0588837105499436,1.0256515273825875,1.0458963094664493,1.0124854212827061,1.0087266609746977,1.0091641222039442,0.9936527674925487
2024-09-09,1.0,1.015851158903559,1.0514093729677938,1.0253429522326916,1.0398006665470791,1.0137275771431478,1.0088220177712857,1.0090713187796232,0.9970212987602827
2024-09-10,1.0,1.0184906039524344,1.0538834855957846,1.0292122028734048,1.0430304344756876,1.0178146857387302,1.012990105706402,1.0132909184011796,1.0012074422862969
2024-09-11,1.0,1.015833025947401,1.052386045405413,1.0302755386322828,1.0434203317431439,1.015312583780851,1.0088386519369426,1.009313400439745,0.9963035648284916
2024-09-12,1.0,1.033418945062088,1.0722020549982736,1.0414998253257775,1.0602101607917973,1.028764895652848,1.0243169742721394,1.0248107166284242,1.0151134103169548
2024-09-13,1.0,1.033834522968993,1.0732618937972376,1.0443310911237094,1.0620252184207706,1.0295294374512713,1.0245690931016953,1.025026599405076,1.0138179595287398
2024-09-16,1.0,1.0303834535181675,1.0696294235295305,1.0454470219236165,1.060916884568475,1.0294168464841116,1.0238294158814913,1.0242443460041366,1.0149074844788377
